Match String,Account,Count
SEATTLE,a410d697dc3a21c5fd21c47e04484abd,6
SEATTLE,ab80d703caec17eca52c760dc5935809,2
SEATTLE,d9eeb45c18bffff30eb115d2d333501a,1
SEATTLE,dbc4af845c978c7f15db6ede2fd327b6,1
SEATTLE,df1e07f21d38182fee90d4e4d737885b,2
SEATTLE,ea8decf466de9f6f01618527c84da650,1
SERVICE,4150be562a3bb932de37982edd934161,1
SERVRALEIGH,1134918a30a364f9c66478be8e639e6f,4
SHEETZ,04b323e67da5747dc8a4c6f1d7c34c51,1
SHEETZ,1134918a30a364f9c66478be8e639e6f,1
SHEETZ,39361affc465a43658680e8a390bb292,3
SHEETZ,737e87dd38876855a3de81421a03b784,1
SHELL,737e87dd38876855a3de81421a03b784,2
SHOP,a4b36e9041287ae8b70077e5f79cfc08,1
SHOP,dbc4af845c978c7f15db6ede2fd327b6,6
SP,04b323e67da5747dc8a4c6f1d7c34c51,3
SP,d9eeb45c18bffff30eb115d2d333501a,1
ST,737e87dd38876855a3de81421a03b784,1
STATESVILLE,737e87dd38876855a3de81421a03b784,1
STOR(717)392-7472,50937ec957782cd8f18233c508be1737,1
STORE,04a7690b02bdb2e539fbd4f85d8f453e,1
STORE,737e87dd38876855a3de81421a03b784,2
STOREG.CO,49ac2e2fa75835ca7be95ed7b2368594,2
STREET,04a7690b02bdb2e539fbd4f85d8f453e,1
SUBSCRIPTION,1a1e807bb6b6ff4bf41a257ea9ca1900,1
SUBSCSAN,1a1e807bb6b6ff4bf41a257ea9ca1900,1
SUPERCENTER,04a7690b02bdb2e539fbd4f85d8f453e,1
SUPERCENTERHILLSBOROUGH,04a7690b02bdb2e539fbd4f85d8f453e,1
SUPERCENTERHILLSBOROUGH,50937ec957782cd8f18233c508be1737,2
SVCS*B35116SO3,cff5657a38c95c1e0ec22be257310a58,1
SVCSB35116SO8888023080,cff5657a38c95c1e0ec22be257310a58,1
SWICEGOOD-41008-00000005493,737e87dd38876855a3de81421a03b784,1
SWICEGOOD-41008-00000007488,737e87dd38876855a3de81421a03b784,1
SWICEGOOD-41008-000829659,737e87dd38876855a3de81421a03b784,1
SWICEGOOD-41008-03110366131,ea8decf466de9f6f01618527c84da650,1
SWICEGOOD-41008-181EAKO01CO,04b323e67da5747dc8a4c6f1d7c34c51,1
SWICEGOOD-41008-1KXD9OTPBH4,1a1e807bb6b6ff4bf41a257ea9ca1900,1
SWICEGOOD-41008-30700087492,04a7690b02bdb2e539fbd4f85d8f453e,1
SWICEGOOD-41008-4590T0QGHXP,cff5657a38c95c1e0ec22be257310a58,1
SWICEGOOD-41008-68WVYVRLQTN,1134918a30a364f9c66478be8e639e6f,1
SWICEGOOD-41008-6QWO0M4UF1E,7618255a0425418dadc8d4f9cd85d069,1
SWICEGOOD-41008-71094473276,ccf4cfde29e7cdf7c7d53c106f66f4e9,1
SWICEGOOD-41008-72QCFYQ8R7C,7618255a0425418dadc8d4f9cd85d069,1
SWICEGOOD-41008-73NSBIN5SGU,7618255a0425418dadc8d4f9cd85d069,1
SWICEGOOD-41008-8094443267,ea8decf466de9f6f01618527c84da650,1
SWICEGOOD-41008-H69R59LHAS0,9191d48b4f53bbcf904556f0d5a3855c,1
SWICEGOOD-41008-NT_NXVJXNSJ,1a1e807bb6b6ff4bf41a257ea9ca1900,1
SWICEGOOD-41008-NT_O2VEIYVB,04b323e67da5747dc8a4c6f1d7c34c51,1
SWICEGOOD-41008-NT_O44WVHCY,04b323e67da5747dc8a4c6f1d7c34c51,1
SWICEGOOD-41008-ONLINE,92091bb11c924e2983da7280af016123,3
SWICEGOOD-41008-W98DK8HP348,04a7690b02bdb2e539fbd4f85d8f453e,1
SWICEGOOD-41008-WKPUFZYZ0AU,7618255a0425418dadc8d4f9cd85d069,1
SWICEGOOD-41008-WN70ICR97G6,93733f0928be8bab19cd0c90ed71c142,1
SWICEGOOD-41008-WN70ICR97G6,ea8decf466de9f6f01618527c84da650,1
Sarah,78834323293642dfbb1c9629a6a6ae5a,1
Saturday,04a7690b02bdb2e539fbd4f85d8f453e,3
Saturday,04b323e67da5747dc8a4c6f1d7c34c51,15
Saturday,17d985883739377953ef76e0210ce0a0,1
Saturday,1a1e807bb6b6ff4bf41a257ea9ca1900,2
Saturday,2c130384e5932901d35fbd8a2921c964,1
Saturday,39361affc465a43658680e8a390bb292,2
Saturday,4150be562a3bb932de37982edd934161,3
Saturday,49ac2e2fa75835ca7be95ed7b2368594,1
Saturday,4af2df95ff46cd6b5085678bbd32ffc6,1
Saturday,4d9964d3d786173b37a50447e5be910c,1
Saturday,4e935322252d56aba9d2ceaeed485c12,3
Saturday,50937ec957782cd8f18233c508be1737,1
Saturday,5a3a00ae715f8d6170a481b2ee6344b0,1
Saturday,737e87dd38876855a3de81421a03b784,1
Saturday,7510ed5b524f06f98e90766c00be54b1,1
Saturday,7618255a0425418dadc8d4f9cd85d069,2
Saturday,86c343dd4d1da8c2dde1c1d3b97197ef,1
Saturday,90cae3a62c56e4f550e67111739f194b,1
Saturday,92091bb11c924e2983da7280af016123,4
Saturday,93e593ba7d44f59e8fa9fb079b1ed3e2,1
Saturday,9b40d0be3add476d228f2657a2c45f11,1
Saturday,a410d697dc3a21c5fd21c47e04484abd,2
Saturday,d7a60cae9fe46db5d0c435cf620d0de5,1
Saturday,dbc4af845c978c7f15db6ede2fd327b6,2
Saturday,df1e07f21d38182fee90d4e4d737885b,4
Saturday,ea8decf466de9f6f01618527c84da650,2
Saturday,ef115ce59ec47732fca0f66d6e40cb00,1
Sridhar,78834323293642dfbb1c9629a6a6ae5a,1
Sunday,04a7690b02bdb2e539fbd4f85d8f453e,2
Sunday,04b323e67da5747dc8a4c6f1d7c34c51,8
Sunday,1a1e807bb6b6ff4bf41a257ea9ca1900,2
Sunday,28c8d0faa224c298f1dc57f9fa4e5b5b,2
Sunday,49ac2e2fa75835ca7be95ed7b2368594,1
Sunday,4d9964d3d786173b37a50447e5be910c,2
Sunday,4e935322252d56aba9d2ceaeed485c12,1
Sunday,50937ec957782cd8f18233c508be1737,2
Sunday,5a3a00ae715f8d6170a481b2ee6344b0,1
Sunday,737e87dd38876855a3de81421a03b784,1
Sunday,7618255a0425418dadc8d4f9cd85d069,1
Sunday,77938cc08e29adb674e648a8e493345a,1
Sunday,78834323293642dfbb1c9629a6a6ae5a,1
Sunday,90cae3a62c56e4f550e67111739f194b,4
Sunday,92091bb11c924e2983da7280af016123,6
Sunday,93733f0928be8bab19cd0c90ed71c142,1
Sunday,93e593ba7d44f59e8fa9fb079b1ed3e2,1
Sunday,9b40d0be3add476d228f2657a2c45f11,1
Sunday,a410d697dc3a21c5fd21c47e04484abd,2
Sunday,bcaf6ad9c34d03ff9933689a6c03574f,4
Sunday,bcf2ba6a617947c33111c1ca2e0cbae2,1
Sunday,c82078b55974af68e5b3639d863e984c,1
Sunday,cff5657a38c95c1e0ec22be257310a58,1
Sunday,d7a60cae9fe46db5d0c435cf620d0de5,1
Sunday,dbc4af845c978c7f15db6ede2fd327b6,1
Sunday,df1e07f21d38182fee90d4e4d737885b,1
Sunday,ea8decf466de9f6f01618527c84da650,6
Sunday,fbebe35d6201debcb405165a43d66c39,1
Supplies-Groceries,04a7690b02bdb2e539fbd4f85d8f453e,1
Supplies-Internet,04b323e67da5747dc8a4c6f1d7c34c51,7
Supplies-Internet,4e935322252d56aba9d2ceaeed485c12,1
Supplies-Internet,93e593ba7d44f59e8fa9fb079b1ed3e2,5
Supplies-Internet,ab80d703caec17eca52c760dc5935809,1
Supplies-Internet,df1e07f21d38182fee90d4e4d737885b,3
TERREBONNE,04b323e67da5747dc8a4c6f1d7c34c51,1
TERREBONNE,49ac2e2fa75835ca7be95ed7b2368594,2
TERREBONNE,4af2df95ff46cd6b5085678bbd32ffc6,3
THANK,4150be562a3bb932de37982edd934161,9
THANK,92091bb11c924e2983da7280af016123,40
THE,50937ec957782cd8f18233c508be1737,1
THE,5a3a00ae715f8d6170a481b2ee6344b0,1
THE,ea8decf466de9f6f01618527c84da650,3
TIPS,04a7690b02bdb2e539fbd4f85d8f453e,2
TOWN,77938cc08e29adb674e648a8e493345a,2
TRAVEL,4d9964d3d786173b37a50447e5be910c,1
TX,28c8d0faa224c298f1dc57f9fa4e5b5b,2
TX,39361affc465a43658680e8a390bb292,1
TX,4e935322252d56aba9d2ceaeed485c12,1
TX,7510ed5b524f06f98e90766c00be54b1,1
TX,9b40d0be3add476d228f2657a2c45f11,1
TX,c82078b55974af68e5b3639d863e984c,1
Target,39361affc465a43658680e8a390bb292,1
Temple:Computer,90cae3a62c56e4f550e67111739f194b,2
Thursday,04a7690b02bdb2e539fbd4f85d8f453e,4
Thursday,04b323e67da5747dc8a4c6f1d7c34c51,10
Thursday,1134918a30a364f9c66478be8e639e6f,1
Thursday,17d985883739377953ef76e0210ce0a0,1
Thursday,18afc5669c8b71fb1b60a00abd5b5f1c,1
Thursday,1a1e807bb6b6ff4bf41a257ea9ca1900,1
Thursday,28c8d0faa224c298f1dc57f9fa4e5b5b,1
Thursday,39361affc465a43658680e8a390bb292,3
Thursday,4150be562a3bb932de37982edd934161,2
Thursday,49ac2e2fa75835ca7be95ed7b2368594,2
Thursday,4e935322252d56aba9d2ceaeed485c12,1
Thursday,50937ec957782cd8f18233c508be1737,1
Thursday,5a3a00ae715f8d6170a481b2ee6344b0,2
Thursday,5b51717ab7347cfc869f67b36e5bbc22,1
Thursday,737e87dd38876855a3de81421a03b784,3
Thursday,7618255a0425418dadc8d4f9cd85d069,1
Thursday,90cae3a62c56e4f550e67111739f194b,1
Thursday,92091bb11c924e2983da7280af016123,4
Thursday,93e593ba7d44f59e8fa9fb079b1ed3e2,5
Thursday,a410d697dc3a21c5fd21c47e04484abd,2
Thursday,a4b36e9041287ae8b70077e5f79cfc08,1
Thursday,ab80d703caec17eca52c760dc5935809,3
Thursday,bcf2ba6a617947c33111c1ca2e0cbae2,1
Thursday,cff5657a38c95c1e0ec22be257310a58,1
Thursday,d7a60cae9fe46db5d0c435cf620d0de5,2
Thursday,df1e07f21d38182fee90d4e4d737885b,1
Thursday,ea8decf466de9f6f01618527c84da650,3
Trader,04a7690b02bdb2e539fbd4f85d8f453e,1
Transportation-Fuel,39361affc465a43658680e8a390bb292,1
Transportation-Fuel,737e87dd38876855a3de81421a03b784,1
Tuesday,04a7690b02bdb2e539fbd4f85d8f453e,4
Tuesday,04b323e67da5747dc8a4c6f1d7c34c51,13
Tuesday,1134918a30a364f9c66478be8e639e6f,3
Tuesday,1a1e807bb6b6ff4bf41a257ea9ca1900,2
Tuesday,1bef22488183a5b657e8f207c0902a57,1
Tuesday,4150be562a3bb932de37982edd934161,2
Tuesday,49ac2e2fa75835ca7be95ed7b2368594,1
Tuesday,4af2df95ff46cd6b5085678bbd32ffc6,1
Tuesday,4d9964d3d786173b37a50447e5be910c,1
Tuesday,50937ec957782cd8f18233c508be1737,2
Tuesday,737e87dd38876855a3de81421a03b784,1
Tuesday,7618255a0425418dadc8d4f9cd85d069,1
Tuesday,77938cc08e29adb674e648a8e493345a,1
Tuesday,78834323293642dfbb1c9629a6a6ae5a,2
Tuesday,90cae3a62c56e4f550e67111739f194b,1
Tuesday,9191d48b4f53bbcf904556f0d5a3855c,1
Tuesday,92091bb11c924e2983da7280af016123,8
Tuesday,93e593ba7d44f59e8fa9fb079b1ed3e2,8
Tuesday,a410d697dc3a21c5fd21c47e04484abd,2
Tuesday,ab80d703caec17eca52c760dc5935809,1
Tuesday,ccf4cfde29e7cdf7c7d53c106f66f4e9,2
Tuesday,d7a60cae9fe46db5d0c435cf620d0de5,2
Tuesday,d9eeb45c18bffff30eb115d2d333501a,2
Tuesday,ea8decf466de9f6f01618527c84da650,2
Tuesday,ef115ce59ec47732fca0f66d6e40cb00,2
UBIQUITI,04b323e67da5747dc8a4c6f1d7c34c51,3
UBIQUITI,d9eeb45c18bffff30eb115d2d333501a,1
UNC,a6e9a5ca723c36a1fb5ad7f7c954b797,1
UNION,737e87dd38876855a3de81421a03b784,3
UNITED,9b40d0be3add476d228f2657a2c45f11,1
UNITED,c82078b55974af68e5b3639d863e984c,1
US,04b323e67da5747dc8a4c6f1d7c34c51,3
US,28c8d0faa224c298f1dc57f9fa4e5b5b,2
US,2c130384e5932901d35fbd8a2921c964,1
US,df1e07f21d38182fee90d4e4d737885b,1
USA*VEND,1134918a30a364f9c66478be8e639e6f,4
Utilities:Telephone,49ac2e2fa75835ca7be95ed7b2368594,1
VOIP.MS,4af2df95ff46cd6b5085678bbd32ffc6,1
VOIP.MS,04b323e67da5747dc8a4c6f1d7c34c51,1
VOIP.MS,49ac2e2fa75835ca7be95ed7b2368594,2
VOIP.MS,4af2df95ff46cd6b5085678bbd32ffc6,1
Vacation:Other,4d9964d3d786173b37a50447e5be910c,6
Vacation:Travel,9b40d0be3add476d228f2657a2c45f11,2
Vacation:Travel,c82078b55974af68e5b3639d863e984c,1
Viji,78834323293642dfbb1c9629a6a6ae5a,1
Vistara,9b40d0be3add476d228f2657a2c45f11,1
W+,d7a60cae9fe46db5d0c435cf620d0de5,1
WA,04b323e67da5747dc8a4c6f1d7c34c51,17
WA,1134918a30a364f9c66478be8e639e6f,1
WA,1a1e807bb6b6ff4bf41a257ea9ca1900,9
WA,2c130384e5932901d35fbd8a2921c964,1
WA,39361affc465a43658680e8a390bb292,1
WA,49ac2e2fa75835ca7be95ed7b2368594,1
WA,4d9964d3d786173b37a50447e5be910c,2
WA,4e935322252d56aba9d2ceaeed485c12,1
WA,50937ec957782cd8f18233c508be1737,1
WA,7618255a0425418dadc8d4f9cd85d069,4
WA,90cae3a62c56e4f550e67111739f194b,5
WA,9191d48b4f53bbcf904556f0d5a3855c,2
WA,93e593ba7d44f59e8fa9fb079b1ed3e2,9
WA,a410d697dc3a21c5fd21c47e04484abd,6
WA,ab80d703caec17eca52c760dc5935809,2
WA,cff5657a38c95c1e0ec22be257310a58,1
WA,d7a60cae9fe46db5d0c435cf620d0de5,1
WA,d9eeb45c18bffff30eb115d2d333501a,1
WA,dbc4af845c978c7f15db6ede2fd327b6,1
WA,df1e07f21d38182fee90d4e4d737885b,4
WA,ea8decf466de9f6f01618527c84da650,3
WA,ef115ce59ec47732fca0f66d6e40cb00,2
WA,fbebe35d6201debcb405165a43d66c39,1
WAL-MART,04a7690b02bdb2e539fbd4f85d8f453e,1
WAL-MART,4e935322252d56aba9d2ceaeed485c12,1
WAL-MART,50937ec957782cd8f18233c508be1737,2
WALMART.COM,04a7690b02bdb2e539fbd4f85d8f453e,10
WALMART.COM,04b323e67da5747dc8a4c6f1d7c34c51,3
WALMART.COM,17d985883739377953ef76e0210ce0a0,1
WALMART.COM,4e935322252d56aba9d2ceaeed485c12,1
WALMART.COM,50937ec957782cd8f18233c508be1737,1
WALMART.COM,7618255a0425418dadc8d4f9cd85d069,3
WALMART.COM,93733f0928be8bab19cd0c90ed71c142,1
WALMART.COM,93e593ba7d44f59e8fa9fb079b1ed3e2,1
WALMART.COM,ab80d703caec17eca52c760dc5935809,1
WALMART.COM,bcaf6ad9c34d03ff9933689a6c03574f,5
WALMART.COM,d7a60cae9fe46db5d0c435cf620d0de5,10
WALMART.COM,ea8decf466de9f6f01618527c84da650,4
WALMART,04a7690b02bdb2e539fbd4f85d8f453e,4
WALMART,17d985883739377953ef76e0210ce0a0,1
WALMART,50937ec957782cd8f18233c508be1737,1
WALMART,93e593ba7d44f59e8fa9fb079b1ed3e2,1
WALMART,d7a60cae9fe46db5d0c435cf620d0de5,9
WALMART,ea8decf466de9f6f01618527c84da650,3
WALMARTCOM,04a7690b02bdb2e539fbd4f85d8f453e,1
WALMARTCOM,7618255a0425418dadc8d4f9cd85d069,1
WALMARTCOM,93733f0928be8bab19cd0c90ed71c142,1
WALMARTCOM,ea8decf466de9f6f01618527c84da650,1
WASH,1134918a30a364f9c66478be8e639e6f,1
WEAVER,04a7690b02bdb2e539fbd4f85d8f453e,1
WEBSTAURANT,50937ec957782cd8f18233c508be1737,1
WHIRLPOOL,ea8decf466de9f6f01618527c84da650,1
WHOLE,04a7690b02bdb2e539fbd4f85d8f453e,3
WITH,a4b36e9041287ae8b70077e5f79cfc08,1
WITH,dbc4af845c978c7f15db6ede2fd327b6,6
WWW.UI.COM,04b323e67da5747dc8a4c6f1d7c34c51,2
WWW.WHIRLPOOL.COM,ea8decf466de9f6f01618527c84da650,1
WWWUICOM,04b323e67da5747dc8a4c6f1d7c34c51,2
WYZE,1a1e807bb6b6ff4bf41a257ea9ca1900,2
Wednesday,04a7690b02bdb2e539fbd4f85d8f453e,3
Wednesday,04b323e67da5747dc8a4c6f1d7c34c51,8
Wednesday,1134918a30a364f9c66478be8e639e6f,5
Wednesday,18afc5669c8b71fb1b60a00abd5b5f1c,1
Wednesday,1a1e807bb6b6ff4bf41a257ea9ca1900,6
Wednesday,28c8d0faa224c298f1dc57f9fa4e5b5b,4
Wednesday,2c130384e5932901d35fbd8a2921c964,1
Wednesday,39361affc465a43658680e8a390bb292,2
Wednesday,4150be562a3bb932de37982edd934161,1
Wednesday,49ac2e2fa75835ca7be95ed7b2368594,2
Wednesday,4af2df95ff46cd6b5085678bbd32ffc6,1
Wednesday,4e935322252d56aba9d2ceaeed485c12,2
Wednesday,50937ec957782cd8f18233c508be1737,2
Wednesday,5a3a00ae715f8d6170a481b2ee6344b0,1
Wednesday,737e87dd38876855a3de81421a03b784,4
Wednesday,7510ed5b524f06f98e90766c00be54b1,1
Wednesday,7618255a0425418dadc8d4f9cd85d069,1
Wednesday,78834323293642dfbb1c9629a6a6ae5a,3
Wednesday,90cae3a62c56e4f550e67111739f194b,1
Wednesday,92091bb11c924e2983da7280af016123,6
Wednesday,93733f0928be8bab19cd0c90ed71c142,1
Wednesday,93e593ba7d44f59e8fa9fb079b1ed3e2,7
Wednesday,a410d697dc3a21c5fd21c47e04484abd,2
Wednesday,ccf4cfde29e7cdf7c7d53c106f66f4e9,1
Wednesday,d7a60cae9fe46db5d0c435cf620d0de5,4
Wednesday,dbc4af845c978c7f15db6ede2fd327b6,2
Wednesday,ea8decf466de9f6f01618527c84da650,7
Wednesday,ef115ce59ec47732fca0f66d6e40cb00,1
Wednesday,fbebe35d6201debcb405165a43d66c39,1
West,78834323293642dfbb1c9629a6a6ae5a,1
YORK,04b323e67da5747dc8a4c6f1d7c34c51,5
YORK,d9eeb45c18bffff30eb115d2d333501a,1
YOU,4150be562a3bb932de37982edd934161,9
YOU,92091bb11c924e2983da7280af016123,40
Yamuna,78834323293642dfbb1c9629a6a6ae5a,1
eBay,04b323e67da5747dc8a4c6f1d7c34c51,1
eBay,7618255a0425418dadc8d4f9cd85d069,1
inc,78834323293642dfbb1c9629a6a6ae5a,1
krishna,78834323293642dfbb1c9629a6a6ae5a,1
on,17d985883739377953ef76e0210ce0a0,1
voip.ms,4af2df95ff46cd6b5085678bbd32ffc6,1
